# lambda_val.val 0.16700
    1        23.0512247569
    2        25.4724582936
    3        25.9076618975
    4        23.6551442955
    5        26.8988554970
    6        26.4494413535
    7        17.6582735428
    8        23.1254612677
    9        22.9370035183
   10        23.4032423207
   11        21.2831092285
   12        26.0151682076
   13        27.8967793781
   14        19.3319654140
   15        17.5743952480
   16        24.5385952083
   17        22.9519367272
   18        27.1007272992
   19        25.9130959292
   20        18.5872499464
   21        21.4397436928
   22        22.6609294990
   23        24.8622379979
   24        20.8051756589
   25        20.9802949345
   26        24.6620262997
   27        27.7022825002
   28        24.4461915914
   29        18.9722652147
   30        26.1082273066
   31        27.7254138705
   32        27.7734154932
   33        19.9170713214
   34        26.8476592306
   35        23.6423119248
   36        26.5724746927
   37        21.6663236113
   38        23.5595934557
   39        18.1548424423
   40        23.2791696617
   41        23.6182850235
   42        22.5200070421
   43        19.1756512291
   44        22.0405126795
   45        18.8112154838
   46        26.5857665817
   47        24.7410182642
   48        19.6476844505
   49        21.7968271632
   50        19.3122704266
   51        22.1415545193
   52        25.5470121663
   53        25.3978717637
   54        21.4991252435
   55        26.4749104110
   56        24.6500470692
   57        22.5416226927
   58        15.5439043714
   59        25.5178447032
   60        25.6434273914
