# lambda_val.val 0.50000
    1         2.4243803977
    2         2.1746239230
    3         2.4777045733
    4         2.3567409573
    5         2.3856812541
    6         2.2764086705
    7         2.3426998699
    8         2.5655748304
    9         2.4991472554
   10         2.2685917397
   11         2.2561028951
   12         2.2529141259
   13         2.1301764927
   14         2.3347053779
   15         2.1282583682
   16         2.3436482409
   17         2.2676063313
   18         2.2860276147
   19         2.3203615700
   20         2.5616876238
   21         2.2586343596
   22         2.6325918761
   23         2.2499477804
   24         2.3794940170
   25         2.2264034400
   26         2.3638722008
   27         2.3058506608
   28         2.4604567538
   29         2.5361964799
   30         2.3132587963
   31         2.4308674950
   32         2.3285806149
   33         2.1654704134
   34         2.3736780180
   35         2.3348187066
   36         2.0812610067
   37         2.1147215653
   38         2.2963327854
   39         2.1946670484
   40         2.3318892376
   41         2.0718700907
   42         2.1020570953
   43         2.2443938066
   44         2.2052929007
   45         2.4030673156
   46         2.1936531485
   47         2.2644408768
   48         2.3759647810
   49         2.3081086413
   50         2.1989691748
   51         2.2123107606
   52         2.5788326793
   53         2.3221687745
   54         2.2765074582
   55         2.0778995758
   56         2.3147000704
   57         2.3567189836
   58         2.2082115924
   59         2.3150148740
   60         2.3475356476
